W Go 18,3E:79:FA:20:4B:2A,2017,12,28,18,42,13
W Go 0E,1B:EB:FC:88:DF:2D,2017,12,28,18,43,38
BL0090,E8:18:63:CD:00:E8,2017,12,28,18,43,49
W Go 0E,1B:EB:FC:88:DF:2D,2017,12,28,18,44,8
W Go 18,3E:79:FA:20:4B:2A,2017,12,28,18,44,34
W Go 0E,1B:EB:FC:88:DF:2D,2017,12,28,18,46,6
W Go 18,3E:79:FA:20:4B:2A,2017,12,28,18,46,7
W Go 18,3E:79:FA:20:4B:2A,2017,12,28,18,50,10
W Go 0E,1B:EB:FC:88:DF:2D,2017,12,28,18,52,39
W Go 18,30:04:6D:B7:20:6D,2017,12,28,18,56,43
W Go 0E,1B:EB:FC:88:DF:2D,2017,12,28,18,57,42
W Go 0E,1B:EB:FC:88:DF:2D,2017,12,28,18,57,43
W Go 0E,2D:F2:83:F8:6A:42,2017,12,28,18,57,51
BL0090,E8:18:63:CD:00:E8,2017,12,28,18,58,11
W Go 18,30:04:6D:B7:20:6D,2017,12,28,18,58,30
W Go 0E,2D:F2:83:F8:6A:42,2017,12,28,19,4,10
W Go 0E,2D:F2:83:F8:6A:42,2017,12,28,19,10,46
W Go 18,22:E1:20:15:A4:59,2017,12,28,19,11,18
W Go 18,22:E1:20:15:A4:59,2017,12,28,19,11,22
BL0024,E8:18:63:CD:02:6B,2017,12,28,19,11,31
W Go 0E,2D:F2:83:F8:6A:42,2017,12,28,19,11,34
W Go 0E,17:07:6E:90:66:47,2017,12,28,19,13,25
W Go 18,22:E1:20:15:A4:59,2017,12,28,19,13,34
BL0090,E8:18:63:CD:00:E8,2017,12,28,19,13,36
W Go 0E,17:07:6E:90:66:47,2017,12,28,19,13,38
BL0024,E8:18:63:CD:02:6B,2017,12,28,19,13,48
W Go 0E,17:07:6E:90:66:47,2017,12,28,19,15,24
W Go 18,22:E1:20:15:A4:59,2017,12,28,19,15,25
W Go 0E,17:07:6E:90:66:47,2017,12,28,19,20,10
W Go 18,22:E1:20:15:A4:59,2017,12,28,19,21,19
W Go 0E,17:07:6E:90:66:47,2017,12,28,19,25,27
W Go 0E,3F:D1:C7:EF:80:97,2017,12,28,19,31,0
W Go 18,1C:2C:55:10:BC:12,2017,12,28,19,33,28
BL0090,E8:18:63:CD:00:E8,2017,12,28,19,33,30
BL0024,E8:18:63:CD:02:6B,2017,12,28,19,33,35
W Go 0E,3F:D1:C7:EF:80:97,2017,12,28,19,33,38
W Go 0E,3F:D1:C7:EF:80:97,2017,12,28,19,34,42
BL0024,E8:18:63:CD:02:6B,2017,12,28,19,34,42
BL0090,E8:18:63:CD:00:E8,2017,12,28,19,34,45
W Go 18,1C:2C:55:10:BC:12,2017,12,28,19,34,53
W Go 18,1C:2C:55:10:BC:12,2017,12,28,19,36,21
W Go 0E,3F:D1:C7:EF:80:97,2017,12,28,19,36,21
W Go 0E,3F:D1:C7:EF:80:97,2017,12,28,19,40,58
W Go 18,02:F7:CA:B3:D6:61,2017,12,28,19,42,47
W Go 0E,27:9B:27:A5:31:E9,2017,12,28,19,42,48
BL0024,E8:18:63:CD:02:6B,2017,12,28,19,42,49
W Go 18,02:F7:CA:B3:D6:61,2017,12,28,19,42,51
BL0090,E8:18:63:CD:00:E8,2017,12,28,19,43,6
W Go 0E,27:9B:27:A5:31:E9,2017,12,28,19,45,13
W Go 0E,27:9B:27:A5:31:E9,2017,12,28,19,50,42
W Go 7E,29:BB:16:1E:F3:F9,2017,12,28,19,52,17
BL0024,E8:18:63:CD:02:6B,2017,12,28,19,52,26
BL0090,E8:18:63:CD:00:E8,2017,12,28,19,52,30
W Go 18,02:F7:CA:B3:D6:61,2017,12,28,19,52,31
W Go 0E,27:9B:27:A5:31:E9,2017,12,28,19,52,57
W Go 0E,27:9B:27:A5:31:E9,2017,12,28,19,52,58
W Go 0E,27:9B:27:A5:31:E9,2017,12,28,19,55,36
W Go 0E,33:56:5C:5E:C4:22,2017,12,28,20,2,26
BL0090,E8:18:63:CD:00:E8,2017,12,28,20,3,30
BL0024,E8:18:63:CD:02:6B,2017,12,28,20,3,31
W Go 7E,17:41:79:E7:8E:42,2017,12,28,20,3,32
W Go 0E,33:56:5C:5E:C4:22,2017,12,28,20,3,50
W Go 18,3D:75:A7:15:42:F3,2017,12,28,20,4,11
BL0090,E8:18:63:CD:00:E8,2017,12,28,20,4,41
BL0024,E8:18:63:CD:02:6B,2017,12,28,20,4,43
W Go 0E,33:56:5C:5E:C4:22,2017,12,28,20,4,50
W Go 18,3D:75:A7:15:42:F3,2017,12,28,20,4,54
W Go 0E,33:56:5C:5E:C4:22,2017,12,28,20,6,32
W Go 18,3D:75:A7:15:42:F3,2017,12,28,20,6,36
W Go 18,18:4F:58:E9:96:6C,2017,12,28,20,10,3
null,18:4F:58:E9:96:6C,2017,12,28,20,10,3
W Go 0E,33:56:5C:5E:C4:22,2017,12,28,20,10,5
W Go 18,18:4F:58:E9:96:6C,2017,12,28,20,11,9
W Go 0E,03:37:7D:77:33:C2,2017,12,28,20,14,59
W Go 18,18:4F:58:E9:96:6C,2017,12,28,20,16,7
W Go 0E,03:37:7D:77:33:C2,2017,12,28,20,16,12
W Go 0E,03:37:7D:77:33:C2,2017,12,28,20,20,15
W Go 18,18:4F:58:E9:96:6C,2017,12,28,20,20,57
W Go 7E,3A:62:73:9D:DA:B8,2017,12,28,20,22,10
BL0090,E8:18:63:CD:00:E8,2017,12,28,20,22,10
W Go 0E,03:37:7D:77:33:C2,2017,12,28,20,22,15
W Go 18,18:4F:58:E9:96:6C,2017,12,28,20,22,32
BL0024,E8:18:63:CD:02:6B,2017,12,28,20,22,37
W Go 0E,03:37:7D:77:33:C2,2017,12,28,20,26,5
W Go 18,1B:07:9E:F7:E8:38,2017,12,28,20,26,9
W Go 0E,03:37:7D:77:33:C2,2017,12,28,20,26,9
W Go 0E,03:37:7D:77:33:C2,2017,12,28,20,26,10
BL0090,E8:18:63:CD:00:E8,2017,12,28,20,26,18
BL0024,E8:18:63:CD:02:6B,2017,12,28,20,26,18
W Go 0E,2A:B1:C3:BE:C3:01,2017,12,28,20,30,34
W Go 0E,2A:B1:C3:BE:C3:01,2017,12,28,20,32,7
W Go 0E,2A:B1:C3:BE:C3:01,2017,12,28,20,32,8
W Go 18,1B:07:9E:F7:E8:38,2017,12,28,20,32,11
W Go 18,1B:07:9E:F7:E8:38,2017,12,28,20,32,12
BL0090,E8:18:63:CD:00:E8,2017,12,28,20,32,24
BL0024,E8:18:63:CD:02:6B,2017,12,28,20,32,25
W Go 0E,2A:B1:C3:BE:C3:01,2017,12,28,20,36,2
